Unnamed: 0,date,review,rating,isEdited,title,userName
1509,2024-07-06 08:18:44,"How could you ITS A GREAT APP TO START WITH BUT HOW COULD YOU I WANTED TO WATCH HUNGER GAMES AND THEY TOOK IT OFF RIGHT WHEN I WANTED TO so if you don’t mind can you put it back on please 🥰 thank you for the movies and shows I think it’s bad to take off shows when some people may watch it there is no point in taking off shows just bc they’re old or to many people watch it.  LIKE ME I WANTED TO WATCH A SHOW U TOOK OFF AND A ANIME U TOOK OFF THAT ANIME WAS MY LIFE IR WAS PART OF MY HEART IVE KNOWN IT SINCE I WAS SIX ✋😡 AND U COME AND RUIN IT FOR ME also I’m very sorry for being rude please understand I’m having a mental break down PLEASE I BEG YOU 😭😭😭😭😭😭😭😭 mostly netflix is good but they should add more movies and shows I’m getting kind of bored of it… but yeah it’s a good app lots of movies and shows but not that much if u have watched most of them they should really add more better funnier, scarier, romanticer, shows or movies most of them aren’t. 
TOP TEN SHOWS/MOVIES I RECOMMEND THAT ARE STILL HERE FOR NOW:
1. Gilmore Girls 
2. My little pony 
3. Inuyasha
4. Royalty
5. MIRACULOUS
6. Sam and cat 
7. Victorious 
8. BLUE PERIOD 
9. MY DEMON
10. Flying towards you (I LOVED IT IT WAS SO ROMANTIC 🥹)
11. Hidden love (✋😍 YOUVE GOT TO WATCH IT)",1,False,Depressing,Uniconeeee
280,2024-07-05 20:46:54,"So, like the title says, I’m obsessed with this app, like there’s so many movies and tv shows to watch, but what I didn’t include was it needs a little bit of changes. Like for example, my little sister started crying because Netflix somehow deleted Seasons 1,2 and 3 of Henry Danger, and added only 2 seasons. Like, it would only have five seasons if they didn’t delete anything, plus shows like Total Drama, the show I watch, has 7 seasons?! Like, I’m happy about it, but it’s even less then the 7 seasons of Total Drama!! It might just be her iPad, but it doesn’t show up on my phone or iPad either, and it’s really weird. So maybe could you check that out? Now, as you can see, here is why I gave Netflix 4 stars instead of 5. (If anyone’s reading this, You can try it out too. Is there 5 seasons on Henry Danger for you, or does it just pops up seasons 4 and 5.",4,False,I love this app!!,roblox_needs_changes
1606,2024-07-05 17:26:05,"SCAM ALERT!! Very frustrating that I have canceled this service multiple times,  only to keep finding my credit card charged again. Then I log in and it shows I have an active membership. I tried deleting my payment information and it won’t allow me to delete without adding a different one first. It confirms my account will be canceled and then it activates it on its own and charges me again the next month. Repeatedly. I’ve been trying to cancel this well over a year. I’m trying to go through my credit card company this time. Hopefully that works but I should be able to remove my payment information if I want to. This is crazy.",1,False,Won’t cancel no matter how many times I try,Dorynoel
794,2024-07-02 21:28:37,"Ever since you guys have returned the TMNT 2012 series- I have non stop been watching it over and over and here to request more seasons! 
This was a huge part of my childhood and recently introduced my little cousins to watch it and they love it too! The TMNT 2012 series goes a long way, and I know you guys have to remove and add series/movies in order to accommodate requests, so I understand where the bar may be. BUT if there ever is a way you guys can get more of those seasons (preferably all of them) on Netflix, I’m sure a lot of other TMNT 2012 lovers will follow. 

Thank you for reading and I hope you consider!",5,False,Turtle Power!! Cowabunga!!,white_Winter_Lily12
946,2024-07-02 07:25:02,"Decent app for movies and shows. However this household feature is basically what caused so many, including myself, to stop with the app as a whole. Not only has it made it more difficult to do what was basically already in the app, but it made it harder for people who were actually in the household to use their own netflix account. It’s ridiculous that you actually thought this was a good idea. You already had to pay for more screens, so what if people were sharing across households. The feature had no business even being carried out in its beta stage, it’s incredibly disappointing because I really liked this app but i do not appreciate the change along with the constant removal of shows and not enough things up worth all of this.",1,False,Household feature absolutely ruined this app.,_Malfx_~
658,2024-07-02 05:49:40,"Edit: CANCEL THIS SERVICE. Netflix new thing is now to make using your own account on your OWN devices harder than before. Goodbye!!

Old issue:
Somehow Netflix has decided to exploit the device volume level and now every time I open the app there’s a sound that plays! It’s annoying and makes me want to delete the app. Every time I open the app I have to hear the sound. Are you serious??? At least allow us to turn off the annoying sound every time the app is opened and the unwanted animation like the user profile sliding off the screen to the corner. It’s ridiculous and one again ANNOYING! You’ve gone into deranged mode with the UI redesign and need to dial it back!!! Overall, I like the the UI redesign. However, I do not like the new sound every time I open the app and the unnecessary animations.",1,False,Lol fix your sharing issues or I will cancel!! + old issue: ANIMATION AND SOUND IN THE NEW UPDATE,hcrobg
1482,2024-07-01 19:08:11,"I just started watching one piece a few months ago and I got Crunchyroll and I know you guys are better so I went on Netflix and Fishman island was there so I was happy because I wasn’t able to watch on Netflix but on Crunchyroll and they have the time skip but you need to watch adds and the time skip is like Fishman island,Zou and like Wano,Whole cake island and more about the time they get spit up by Kuma and then they meet up after 2 years back at Sabody and they then go to Fishman island and I just want you to add the rest of the time skip and there is Punk Hazaerd and Dressrosa.",4,False,Good,Andrew Fierro
368,2024-06-27 21:02:36,"I’ve never had this issue before and I’ve been living with it for the last month or so. I thought I was just one series (bc that has happened before) but no, it’s EVERYTHING I watch on my mobile app. The continue watching MIGHT track that I started a new show, but 9/10 it doesn’t. Once I search for the show and look at the episodes, it looks like I never watched any of it. I then have to guess which episode I’m on and once I click it, it does typically jump to where I left off (if I guessed right, otherwise I have to go back to the episodes and guess again). This has become increasingly more frustrating as time goes on. I’ve checked for app updates and there are none, I went to app support and I must not have the right key words to pull up an article that actually pertains to my issue. Please fix this.",3,False,“Continue watching” Not tracking,eevaaa45
990,2024-06-26 21:01:44,"I used to love Netflix, but now it just seems they are doing all they can to get money out of us. I normally watch shows or podcasts while on another app on my phone (do to ADHD and me not being able to just sit and watch) but now Netflix has made it where if you have the “standard with ads” subscription, you cannot view PiP mode because they want you to be forced to watch the ads…? Excuse me?? I have had PLENTY of other apps that still use ads while in PiP mode!? This is so frustrating and honestly makes me not even want to watch anything on Netflix if I’m forced to be in the app only. Absolutely stupid and Netflix needs to get their act together before everyone is fed up with them.",2,False,Netflix is THE most stingy streaming app there is,Alivnatrailer
1151,2024-06-23 13:10:36,"I gave 3 stars because I often find myself, taking time to find a movie. Once I’ve found a movie it’s in another language. Meaning I have to read the captions throughout the whole movie. Then I have to spend time to find another movie. That movie being another language as well. I don’t mind reading captions sometimes. But, all the time wasted finding a movie, can be prevented by just adding the language in the description. Please update, the movie’s with “Caption” or “movie language is in French”. Save paying customers valuable time. Sometimes I can’t sit and read the movie, I can only listen.",3,False,Please add the language of the movie in the description!,Carlita Flowers Re
1639,2024-06-23 04:33:44,"Netflix is one of a million greedy companies. They didn’t need to charge more, but they could. So they did. They fail to deliver new, exciting, or even watchable content (although if you enjoy terrible comedy specials or banal documentaries about college cheerleaders, this is the platform for you). But the reason I’m leaving a review is because the app is unusable. When I start a new show, it doesn’t move it into the continue watching section, and good lord, how do you not have a “start over” button for a series? No Netflix, I didn’t want to rewatch the last 30 seconds of credits roll for each individual episode, just to have the app crash when I try to rewind. Do yourselves a favor, and switch to HBO/Hulu.",1,False,"Bad app, bad company",Crash0822
1177,2024-06-21 14:24:20,"Netflix's decision to stream ""Maharaj"" is a slap in the face to the Hindu community. This film, rife with alleged inaccuracies and disrespectful portrayals of Sanatan Dharma, prioritizes sensationalism over responsible storytelling.

Netflix's Abdication of Responsibility

Streaming giants like Netflix hold immense power in shaping cultural narratives. With ""Maharaj,"" they've chosen to prioritize profit over fostering understanding. This is not just a creative misstep; it's a blatant disregard for the millions who practice Hinduism.

Beyond Artistic Freedom

Artistic freedom doesn't exist in a vacuum. When a film misrepresents a religion as deeply ingrained as Hinduism, it has real-world consequences. It perpetuates harmful stereotypes and fosters disrespect towards a rich and vibrant culture.

What We Demand:

Accuracy, Not Sensationalism: We demand content that accurately reflects Hinduism's diverse traditions and beliefs.
Respectful Portrayals: Stop perpetuating negative stereotypes and portrayals that disrespect a religion followed by billions.
Open Communication: Engage with the Hindu community before streaming content that affects them.
Hold Netflix Accountable:

Unsubscribe and Make Your Voice Heard: Our subscriptions are our power. Cancel your subscription and let Netflix know why.",1,False,"""Maharaj"": A Betrayal of Trust and Responsibility",Txraj
638,2024-06-20 20:28:16,"Netflix is a great app yeah, but they remove a bunch of good movies and shows. Lots of people I know don’t even have Netflix downloaded🤦‍♀️ wanna know why? Because they remove the best movies and shows, I used to loveee the show scream, especially season three and they removed it, it was such an entertaining show for me. Netflix also removed Friday, seriously? Friday is one of the best movies in my opinion, all three movies to, Friday, Next Friday, Friday after next, there all good movies, and they got removed. I don’t watch Nickelodeon to much anymore but they removed some of the best seasons in most of the shows, now there’s only 2 season for shows like victorious, Zoey 101, Henry danger, and other shows too. Pleaseee pleaseee stop removing good movies and tv shows, especially scream!",3,False,No one prob gonna read this but,Water-llama
1203,2024-06-20 17:21:11,"I've had Netflix for years, and there options are wide and opening. Netflix comes out with new movies every month (or maybe week!) some exciting and some not for me! (In my opinion, but Netflix has different movies for everyone!) Also Netflix ""originals"" are also a great touch! 🫶 They have hits like ""stranger Things"" (one of my favorites!) ""Enola homes"" and ect! Also the kids accounts are amazing! They have movies (for kids) and shows! Also they keep it kid friendly for everyone! I definitely recommend Netflix cause it's one of my favorite movie apps and it can be yours too! ❤️",4,False,I recommend! ❤️,hello please read now
1484,2024-06-20 11:37:54,Hello Netflix. I’ve been watching on your app for years. And the shows you bring out are really good!. But there’s some shows in particular that you need to bring back. For starters. Beyblade Burst and Beyblade burst evolution. These shows were the best thing to watch for me. And I would love if you brought them back! Next. I want you to bring back all of the power ranger shows. Same thing as beyblade it was a really fun period of my childhood. So if you read this please bring them back!!!,5,False,Bring them back!!,Dash K.W
72,2024-06-19 12:33:44,"I have loved Netflix for a long time and it has easy access to my favorite shows and movies. It is definitely one of the better TV apps. One thing I recommend is adding more languages. I've been trying to learn Portuguese for a while and someone gave me the great idea to use subtitles but when I went to my favorite TV show, there weren't any Portuguese subtitles along with a lot of other languages I didn't suspect would not have been there. It might help a lot of avid Netflix binge watchers to learn a language if they had accessibility to that language in subtitles. Another recommendation is that people love a lot of the TV shows and movies Netflix gets rid of. My favorite movies/TV shows have gotten the best seasons taken away, or the entirety of it taken away. My little brothers just loved a little kids TV show, but Netflix took away all the seasons except for the first, which had the most boring episodes in it. So please take into consideration my recommendations, this could improve a lot of peoples watching experiences.",4,False,"Netflix is great, just a few recommendations",Gigantosaurus is here
1370,2024-06-19 01:01:26,"I’ve been using Netflix for as long as I can remember. I’ve had no issues about it until now.

My uncle has been letting my family use his account since we didn’t have our own and now it won’t even let us in. This update is truly a huge issue and very disappointing. Netflix was always my go-to app and now I can’t even do that without getting signed out because i’m not ‘apart of the household.’ Netflix, you need to fix this problem or you’re going to be losing customers faster than you can type a response to this because let me tell you, a lot of people rely on sharing accounts to use your app. Without it, you’re going to lose a lot of money.

This problem should be fixed and fast.",1,False,household,Anonymous104857
1607,2024-06-18 05:59:46,"netflix used to be pretty great but it’s now a pool of random movies and the good ones you want to watch will probably be taken off within the next month for no reason at all. oh and if you’re waiting for them to add the last season of a show, i can tell you now you’ll never see that last season. i’ve never seen a company ruin themselves so much- it’s expensive and there’s nothing really on it anymore. i keep going to watch movies that WAS on netflix but oh! it’s been taken off of the platform- despite it being an extremely popular movie… cause that makes sense… i recommend looking else where for shows and or movies",2,False,downhill,☆Poolnoodle☆
1674,2024-06-16 04:52:17,"Before you get Netflix, make sure you are okay with constantly signing into devices. I am away for college, and share a family account with my younger brother. We are constantly calling to coordinate watch times. Surely there is a better way to do this on Netflix’s part. Just frustrating that the issue derives from something so simple rather than actual content. Otherwise I am pleased with the shows and films on the platform… this however is replaceable with a more flexible platform that won’t give headaches to customers.",3,False,House Hold Sign-In is a big down,Ajsoccerboy10
1205,2024-06-15 03:14:18,"I just realized a show is inappropriate for kids. At least, one. Maybe you should make a show for people that are sensitive with content. I can even name one! Who made “Captain Underpants?” There is one inappropriate episode that I want you to delete, (If you can) but watch. There is one that is rude to French culture, and I am French. It makes me feel bad. Just imagine how YOU would feel if you were me. But, how about an episode that actually makes a joke that is kind to a culture? It may even get more attention than the show. Netflix is amazing though. It is nice, and kind. But, try to make it more kind, is what I’m saying.",3,False,Good… but please read this. Add some things.,JellyDonut
1543,2024-06-13 19:51:05,WHAT. THE. HECK. DID. I. JUST. SEE. my bros where randomly watching a show called “princess power” and in a episode they showed VERY inappropriate stuff (like a mom was having a wedding with a divorced mom and they SHOWED the kissing part which was extremely AWKWARD) and normally I would ignore this and not write a review but this was on the KIDS profile and I repeat KIDS plus this is not the first time they showed inappropriate stuff like “total drama” shows nude people and again all this stuff is on the KIDS profile and i thought my bros were joking but they were not and these are just a few examples of inappropriate stuff on the kids profile! Pls cancel these shows! Im very disappointed in u Netflix! children should not be exposed to this! Bobby always prevails!!! 😠😠😠,1,False,😑,😍💖🖤💖🖤
1204,2024-06-13 18:54:29,"Netflix is awesome! It’s my main source of TV shows, and I really like The Dragon Prince and Avatar: The Last Airbender! But I have an issue with the removal of Cardcaptor Sakura. I get it, it’s an old show, and few people still watch it. But it’s, by far, my favorite show, and besides its age, I don’t see a real reason to remove it. It’s such a wholesome show, and it’s something I’d want my kids to watch, if I had any. I’ve heard that it hasn’t been removed everywhere, so I want to know why. Disregarding the minor flaws in the show due to bad dubs and immense age gaps in relationships, Cardcaptor Sakura is a really good show, and I’m sad that it’s gone.",4,False,Uhh Netflix..,Darsy Rococco
1065,2024-06-13 18:01:17,"I like Netflix, my favorite show is Oddballs. Can you please make a season 3? Here are my episode ideas: Acute Viral Laseritis: Echo catches a cold and every time she sneezes she shoots lasers School Hateritis: Max makes James look and sound sick to skip school but next week James is sick and his mom doesn’t believe him The Masked Sufferer: James wakes up with the flu and hides it from everybody at home and school (but everyone finds out in the end) 
Crutches to chaos: James dislocated his leg and uses crutches. He hates them and steals a wheelchair. But he realizes that crutches are useful for stealing cake batter from the kitchen so his mom takes the wheelchair away from him
Also, a show I want you to add is Toca Life Stories, it’s by Toca Boca",4,False,Hi,TekeZeke
516,2024-06-12 22:48:35,I honestly have never really had a huge problem with Netflix until now. I know people talk about how they always get rid of the good shows and I agree because now they aren’t even putting good things back into it. But that wasn’t really what made me upset because what did was the latest WiFi sharing update. You are now only able to watch this streaming platform if only you are sharing the same wifi and this has really made it difficult for my family and I to all watch. My family members don’t all like together due to school or work and so we can never log into out tvs netflix unless changing the main wifi service. It is so annoying and honestly frustrating because all I want to do is watch my show on the TV and I can’t even do that when some of these shows aren’t even worth the effort!,2,False,New WiFi Update,yosyv
1964,2024-06-12 18:53:57,"I am trying to access Netflix, that I am paying for, in my own home and on my own device yet it suddenly started giving me this weird message saying my device isn’t recognized so I can get access “temporarily”, if I’m paying for it on a permanent basis why should I get it on a temporary basis? Please fix this Netflix! Besides, even if it wasn’t in my own home that I was watching what does that matter? I am paying a subscription for it so it shouldn’t matter. This shouldn’t be an issue, and the fact that it is, EVEN in my own home on devices I ALWAYS have used and still use to watch Netflix on, is just plain messed up since I am paying for this service.",1,False,App not working,Alesya94
1178,2024-06-12 02:09:20,"I used to really love Netflix like most people but it’s gotten annoying. For one they won’t allow you to share your account between households and considering one of their options is over 22 dollars a month i think that’s ridiculous. Also if you get the most basic option with ads they will not allow you to use Picture in Picture mode. (Basically to force you into having to hear the ads so you get annoyed enough to upgrade) also be aware all shows are NOT included with the most basic plan with ads and they give the excuse that it has to do with licensing. 
I got it for a month for basically 2 shows I want to watch but I don’t know if I will be keeping it after",2,False,Meh,Twilightzone247
856,2024-06-09 22:35:27,"My family and I have used Netflix for years and enjoyed it from different households and while traveling. This new “one household” rule is absolutely ridiculous. We have to keep verifying accounts, calling, etc. It’s absolutely ridiculous you get all this money from people but still making families spend their last just to watch a simple movie or show. Let’s be real, none of the movies and shows streaming on Netflix are even worth all this hassle. I can watch new releases (in theaters) on my fire stick apps. I am very disappointed that Netflix has changed a lot of things, making it very inconvenient for users that have been using this app for years. Don’t waste your money. Join other apps that will actually allow families to enjoy movies together, from a distance. Shame on Netflix!",1,False,Inconvenient and strict rules,AMB3RC96
692,2024-06-09 13:57:48,"I love this app, but they recently made a change where the My List section (which is my go-to every time I open the app) is sorted by some arbitrary algorithm and my recently added aren’t there. 

After doing some tap discovery, I found that in order to find my recently added, this requires 3 extra user interactions EVERY SINGLE TIME I open the app again. Not only is this change annoying and difficult to find what I want, but it doesn’t remember what my preference is after doing it the first time. 

This is the ONE section of the app (other than downloaded content) that I have any control over, and Netflix just removed that minimal freedom and power to curate what I want to watch. It’s My list. Let me do what I want please.",3,False,My list no longer sorted by recent,alexamfrancis
0,2024-06-09 00:27:19,"I’ve had Netflix since 2014 and I’ve never had a bad movie or series experience, but I do have a problem with some of the series and movies they take off/on, and how long they take them off for, like when it comes to series that I love like “The Vampire Diaries” and “The Originals”. I understand they have to take some series off so they can put new ones or the ones they took off before that one back on, but how long some of the series are gone is crazy it has now almost been a whole year since “The Vampire Diaries” has been off of Netflix and I am a binge watcher so I love to rewatch series and movies that I love, but a year is toooo long for me, I like to get my binge watching on and Netflix is lowkey stopping me from that, and DON’T GET ME STARTED ON THE MOVIES, I am a fantasy, romance, drama, comedy girl, so I love movies like twilight and I do now for sure that Netflix takes that movie on and off all the time, but once again the amount of time that it gets taken off for is crazy. Me personally I think Netflix should take series on and off based off what is actually being watched by people, and if they take a series or movie off, and it’s a movie/series that people have been watching a lot they should take it off for a short amount of time (3-5 months)",4,False,Renewable series and movies,ashy ashton
1675,2024-06-06 05:34:30,"My family has been sharing a Netflix account for at least a decade. The recent “one household” rule has ruined all that. This review would have been 5 stars, but now that I’ve moved out from my family’s house, I can’t access MY OWN PROFILE that I’ve been using for YEARS even though I was paying part of it. I had planned to get my own so we weren’t limited to how many people were watching at a time, but with this slap in the face, I no longer intend to get one. Netflix, you lost a customer if these changes remain in place. Peacock/Disney+/etc have lots of good shows too so we’ll stick to that. :)",2,False,Extremely disappointed in recent changes.,$tanrock$
1544,2024-06-02 17:37:01,So to start with my review the app is awesome the movies are great! And very high quality and squid game is a really good movie the details are really good and I would be so sad when you guys will remove but of course it’s not now but I really wish you would keep scream cause I just love the movie but I could still watch it on prime video anyways I’ll still give this 5 stars but the one thing that I don’t like is your kind of removing movies to fast but you know it’s ok I just love the app and keep going with it❤️,5,False,Amazing,UR MO:
28,2024-06-01 17:02:13,"Hey! Any devs reading this may you please fix this, I use this app to watch movies and to entertain my little brother when he doesn’t have his tablet or if it’s dead. But when I try to watch something and one of the previews show up, I can’t pause it and when I try to get in until like a movie or a show or something, it’s really annoying because the audio of that preview is continuing to go through my movie or show, may you please fix this? It’s starting to get annoying. (( Edit: also for my age group I’ve been finding a lot of problems with using Netflix for example, the kids don’t have a lot for my age group and the adult section has way too much stuff that are more mature and it’s really hard to find shows and movies for me to watch because of my age group and I would recommend to add a tween to teen section in this case 12-16 section and I would like to use Netflix, but Netflix just doesn’t have a lot of stuff that support my taste. I only have one show on Netflix that I will watch again. I want to try more things. This will be great update for me and I don’t use it as much because of this and thank you.",4,False,Love the app but..,just telling everybody
1485,2024-06-01 15:36:14,"Netflix has been super helpful because all the shows that I love to watch they remind me when a new episode is out, or even when it’s leaving! Netflix gives you age appropriate items based on your likes or if it’s on kid mode. And it always tells you the age of if kids should watch it or not. And if it’s PG or PG-13. another thing that I love about Netflix is that it always doesn’t make you do things like other apps would. That’s why I love Netflix so much! Thank you for all you do.",5,False,5 for Netflix,PatrickFurey
505,2024-05-31 08:43:20,"I canceled my top-tier subscription to Netflix, which I've had for 10 years, due to their disastrous ""household only"" policy. The technology behind this policy is a complete failure. Initially, it prevented my iPad from accessing the service, claiming it wasn't part of the household, despite being on the same network as my TVs and other devices. Then, yesterday, it did the same thing with my iPhone, all on the same network, no VPN involved.

No one should pay such a high monthly fee for a streaming service that causes so much trouble just to use it. On top of that, their push for mobile games is a joke. Instead of forcing this on users, Netflix should focus on fixing their policy technology and enhancing the customer experience. This has been an incredibly disappointing experience, and I cannot recommend Netflix to anyone with their current policies and service issues.",1,False,Awful Experience with New Policies - Canceled After 10 Years,CT1344
1336,2024-05-30 23:55:57,Ever since the household update I have to constantly contact one of my family members to let me. As a minor who can’t afford their own Netflix plan it’s hard to ask someone everytime about Netflix. Although I didn’t have a huge problem with it when it came to tvs but not I have to ask when I want to use Netflix on my phone. Which is extremely frustrating not to mention that with inflation everything has went up in price. If we are being honest there is no need for this rule because most people were using Netflix. It’s like they just want extra money for no reason. The app isn’t bad but not many interested shows or anything.,2,False,New update is terrible,Idkwhattoputheretobehonest
381,2024-05-30 19:29:32,"I know I won’t get an answer as I posted this a while back, but received no reply. I just think it’s unfair that those of us who pay for the premium tier to watch movies in 4K HDR and Dolby Vision can’t watch all these licensed movies because they’re only shown in HD. Netflix is misleading us. It almost amounts to fraud.

I pay for the 4K tier but on most movies and shows that are added from other providers they are not being shown in 4K. Movies like the John Wick films, Aquaman, Matrix Resurrections. etc. They are only shown in HD. I This appears to be an intentional choice by Netflix. No one has ever explained why and since customer support is basically nonexistent I am leaving this review. Not that anyone at Netflix will care. Netflix pays millions of dollars to develop movies and shows you cancel after one season but you can’t stream licensed shows and movies in 4K? Maybe learn a lesson from Apple who doesn’t screw over its best subscribers.",2,False,Why no 4K on licensed movies and shows?,Gator5000e
1883,2024-05-30 03:17:47,"If I could give this platform zero stars, I would. Netflix was so much better when we could pay for multiple “profiles/screens” and multiple people could watch at the same time regardless of what “household” or WiFi we were connected to. Upping the prices, while simultaneously giving us lackluster shows and canceling the ones worth something, and not allowing families with college age/adult children, those who travel for work, or any other family sharing situation to all watch from wherever they are without having to constantly update their household or PAY EXTRA for another screen is absolutely ridiculous.",1,False,Get rid of households immediately!,Yolandajai
1574,2024-05-29 23:05:52,"I love Netflix, as an athlete my favorite thing to do is come home from a hard practice and sit down and watch Netflix, recently i have started watching young Sheldon because some people close to me recommend it, I enjoy the humorist jokes, they really make me giggle. Sadly Netflix does not have season 7 and I am very disappointed about that. Also let’s keep the hunger games on Netflix, I hate when it’s removed every month then re added a few months later! Thanks for reading!",5,False,Love of my life,bella_bleh
1012,2024-05-25 21:35:26,My family has been using Netflix for years and it is such an easy app to use we personally use it a lot! Netflix has so many great tv shows and movies but it is so easy to get addicted to their stuff! Netflix is such a great place to find stuff you want! I love that Netflix has age range stuff for your own profile and you can make it kids or adults which I love! Netflix is amazing for its recommendations and that is how I got addicted to one of my favorite tv shows! They are doing an amazing job with Netflix and I personally love their work great work Netflix!😊,5,False,So easy and fun,punkydoodle05
620,2024-05-25 20:30:12,"I noticed here lately ever since I switched accounts that I’ve been having an issue with the search box I don’t know if it’s my phone or what it is because I click on the search box to put something in specifically that I might want to watch and it disappears on me and after I initially activated it disappears then I try activating it again and it won’t let me so if you could take a look at the issue and see if there’s an update that can be done to fix the issue now back on the other account I had to issue occasionally, but doing an update would fix it and it got fixed every other update other than that keep up the good work on the shows",4,False,Issue with the search box,sleepy hollow fan 96
822,2024-05-24 23:05:29,I think Netflix is a good choice to watch movies and a good app for anything you want to watch it is also a very good five star rating for me and I absolutely positively would tell anyone to automatically download Netflix onto their mobile device. Thank you Netflix you have been a great choice for me and I will always love Netflix like I do today. Thank you Netflix again for giving me the choice to watch any movie that I can think of was that I have on Netflix so I greatly appreciate you guys thank you and bless you guys. At the Netflix company. May God be with you guys at the Netflix company always.,5,False,Netflix is a good choice !,trenton schroeder
553,2024-05-23 12:24:55,"I'm the owner and operator of the account, just me and my husband use it. I pay for the account and it's in my name but everytime I try and use it I get ""this device is not apart of the house hold"" I can't use the app on my phone, I pad or tv. I've tried fixing the issue multiple times but the same thing constantly happening and I'm getting quite frustrated and sick of it. Seeing as how I only used this app for maybe a hand full of shows I'm not going to pay $25 for it. So instead I'm going to pay for 4 different streaming apps that don't give me a hard time and are cheeper then the one Netflix account. This was once an amazing platform but in past years they are just money hungry and I can't stand by it any longer. So good by go the account I've had since 2009 up till the single house hold change you where goood but now it's terrible",1,False,"I like how my review got deleted twice so I'll say it ""nice""",darla3495
718,2024-05-23 12:21:34,"I’ve been using Netflix for awhile now to watch shows like One Piece, and I really like it. However I do have a few problems with it. First off, and most obvious, it’s a bit pricey. $15 a month just to have no ads in your shows/movies is a bit much, but it gets more expensive with the premium version with having to pay $22-$23 a month with just a few more features. My other problem I have with Netflix a lot is that every time Netflix updates on my phone, the Netflix Household problem occurs, stopping me from watching. So I have to go and attempt to fix it just about monthly, which gets really tedious. Also some of the Netflix original shows that this app rolls out are kinda.. strange.",3,False,"Netlfix is good, but not perfect.",krispykorn1
1996,2024-05-23 03:05:48,I honestly wanted to watch this show with a distant friend meaning just a few minutes away. We can barely see each other due too work.  We have the same interests in shows and movies. So we wanted to watch together. On FaceTime. But when we tried to watch on Netflix sharing my screen. But my friend couldn’t see my screen. We tried multiple times again and again through my phone and hers. Idk if this is like not a thing yet but it would prove too be very useful and enjoyable through a distance in work. Please fix or add this feature to view shows in Netflix while FaceTime (don’t know if this is more of a Netflix problem or FT),1,False,FT w friends,Bobby bigalo
795,2024-05-23 02:41:14,I just any to come on here and say I’ve appreciated the willingness to share with us the people “hard and difficult” content that could have easily been bought out and continue this horrible cycle of hiding things and shoving it under the rug. Only God knows how many death threats I’m sure come around to people and companies that want to expose TRUTH. These documentaries have opened the eyes of so many and people’s voices and stories are being heard little by little. So I appreciate the platform you have to make even a small difference. And THAT is what has made you unique and successful. Just thoughts.,5,False,Thank you Netflix,Alli and more
1389,2024-05-21 15:30:19,"They have a skip beginning credits and end credits auto to where I don’t have to manually do it every time, for vip members of course I me you have to make some things exclusive also what happen to binge watching I thought we could just watch everything at once was the draw to Netflix. Now you guys are doing weekly releases, don’t nobody got time for that that’s the 4 letter cable ppl routine we hate. How about put the weekly binge release in same package with auto skip for vip members.",5,False,If iQIYI can do it so can Netflix,@DallasCowboyblu
991,2024-05-20 21:51:52,"Ever since this new household policy came into effect Netflix has just really gone downhill especially recently. It tells me that my device isn’t a part of the Netflix household even though I live in the same house and share the same Wi-fi as the account holder. So I get kicked off all the time even though the account holder pays the premium monthly subscription that allows up to four devices at one time. Everyone in our household is having the same issue where they’re getting kicked off and told that their device isn’t part of the Netflix household, even though they live in the same home. Netflix has just become a joke and is starting to not even be worth having anymore, especially if we’re gonna constantly get kicked off and have this issue.",1,False,Netflix has gone downhill,Tigercat2244😘❤️🐠
1884,2024-05-20 01:11:46,"This review is not for the faint of heart, nor is it for the ones who are currently unaware that one of the greatest movies of all time no longer resides in its spot on Netflix. For those wondering which show, “Mamma Mia!” and, “Mamma Mia! Here we go again.” Not only were the movies on Netflix for a short amount of time, but they were removed right before summer, the audacity. I am an avid user of Netflix, and pride myself in using the app more than any other streaming service. Despite the horrible circumstances, I will still use Netflix, I just won’t be happy about doing so. Netflix, if you are reading this, please, for my sanity and the enjoyment of all users, put Mamma Mia back on the platform. Thank you.",1,False,Mamma Mia Removal,MammaMiaLover555
1125,2024-05-19 19:11:23,"I don’t really use Netflix, but my 9 year old daughter and my 12 year old son love it! My son usually watches Avatar and related shows, but my daughter explored Netflix and found so many shows she likes! Like Brainchild, The Worst Witch, Zoey 101, All That, That Girl Lay Lay (she finished that show so please add another season as soon as it’s out), Who Was show (also finished that one so add another season too!) etc. But there’s something on Netflix both my kids love, interactive stories! They are having so much fun and their favorite interactive story(s) is You VS Wild! Keep up the good work Netflix!",5,False,Love It!,review person.🐼
1369,2024-05-19 13:27:06,"This is fun to watch shows, has lots of shows and a lot are popular but it has really bad issues. First is the whole part of the household issue where litterly I’m in my house and Netflix says I’m not part of the household even though I’m in my house! It also has so many shows rated MA and it’s so annoying and Netflix will even change the rating of a show to MA even when it’s not MA!!! Like why are they changing the original ratings on some shows?! Despite my complaints I still think this is a really good place to watch shows despite these two issues that really need to get solved.",3,False,Fun shows but has severe issues,book lover 650
