,date,review,rating,isEdited,title,userName
714,2019-05-03 11:00:07,"I don’t really use a lot of apps on phone but Netflix is definitely one I use. I love the variety of TV shows and movies on Netflix. It has allowed me to watch all of my favorite Marvel movies like Infinity War, Thor Ragnarock and Guardians of the Galaxy Vol. 2 as many times as I want! In addition, every 2 years I get to watch more of my favorite show (Stranger Things). I love the Netflix originals like Trollhunters. I loved the Series of Unfortunate Events books and I was excited when they made a show out of them. It was incredibly similar to the book and they did a great job. Netflix is by far the best app on iPhone. It’s not too laggy, it’s easy to navigate, new shows come in a lot and the Netflix originals are amazing!",5,False,Best App,Review Dur
715,2019-02-20 04:59:59,I love Netflix and I used to be on a family members Account but then one day it said I had to log back into the account and I knew the Email and password it kept saying it was wrong so I thought maybe they deleted the account so I made one of my own. I made it on my phone and it’s fine to watch it on my phone but the problem is trying to sign in on any other device. Like for example i’m trying to sign-on onto my iPad and keep saying I don’t have an account with that email but I do and I also tried on a different phone various times and every time I tried to call the customer service is awful because they always say they cannot answer because of long wait times and this is been going on for like two weeks now and how long is the wait be at this point? Love Netflix but very disappointed right now:(,2,False,Netflix please help!!,kathrync2
716,2018-07-26 16:25:13,"The only flaw I really see with the recent updates of this app is the fact that the little button that lets you go back ten seconds is gone! That button is vital in most of my Netflix watching. Sometimes something happens and I just miss it, I didn’t read everything that it said, I didn’t hear exactly what was said, or sometimes I literally just want to see that part again. But in order to do that now I have to use the little time bar to rewind. The little time bar doesn’t go as little as ten seconds back. It goes like a minute back. Which means I have to rewatch a whole scene again simply to read the ominous text that the character just received at the end of the scene. 
Other than that I enjoy the new update. It’s pretty easy to navigate.",3,False,Who’s got the button?,ScottysBestFriend
717,2017-11-01 14:21:30,"I love Netflix but I’m really upset that the newer version doesn’t have shows like American Dad! Or Family Guy/The Cleveland Show. They completely wiped American Dad and The Cleveland show off. And took a lot of seasons off of Family Guy. And there’s not a lot of newer TV shows on here. Other than that, I love Netflix. The quality is great and I love that you can download movies/shows. But please bring back the Family Guy seasons that was like my favorite show. And can you maybe bring back American Dad too? I know my opinion won’t matter out of the millions of people that have Netflix but I really loved those shows and would love Netflix even more if we could have those shows and seasons back and maybe a few more newer shows?",4,False,Needs A Little Work,DaisyPie👌🏻
718,2024-05-23 12:21:34,"I’ve been using Netflix for awhile now to watch shows like One Piece, and I really like it. However I do have a few problems with it. First off, and most obvious, it’s a bit pricey. $15 a month just to have no ads in your shows/movies is a bit much, but it gets more expensive with the premium version with having to pay $22-$23 a month with just a few more features. My other problem I have with Netflix a lot is that every time Netflix updates on my phone, the Netflix Household problem occurs, stopping me from watching. So I have to go and attempt to fix it just about monthly, which gets really tedious. Also some of the Netflix original shows that this app rolls out are kinda.. strange.",3,False,"Netlfix is good, but not perfect.",krispykorn1
719,2024-07-13 04:49:36,I think Netflix is very great. Every movie I watch is this full of surprises. I just do not like cliffhangers including Spider-Man movie at the end there is a cliffhanger. I really don’t like that but I think is great. I’ve been watching it for a bunch of years since kindergarten but Netflix is the best is the best please add more movies. Please do not take off the good movies you always take off the good movies still I think it’s a great app please. Can you put back all the good movies and don’t make the movies that are coming out takes so long to come out it might be June in a movie says comes out in August 20 something please make them shorter,5,False,I love Netflix🙂😁😁,The 344 hey
720,2022-08-05 22:21:52,"First in for most,

I would like to say I love Netflix and I’ve had it for as long as I can remember but, all of my favorite old shows and movies are being taken off. For example, Vampire Diaries is being taken of on September 3, and I have just started to rewatch my favorite series and was hoping to rewatch it plenty of time’s, but I do not get that chance because I’m only on season four, episode one and unless I’m watching it throughout the night, everyday I’m not going to be able to finish. I have so many other movies and series that I’m upset about going away, and Vampire Diaries is only one of them. I’m sure many people would agree with me on this, but I just wanted to get my opinion out.",4,False,READ!!!,P.S.8
721,2024-04-15 09:51:32,"I’ve been married for 27 years, and my husband is a long-haul truck driver. We can no longer share an account, because Netflix has changed it so that different IP addresses have to buy their own account. The vacation feature they’ve added only allows for 2 weeks, so that doesn’t work in trucker families. Furthermore, somehow Netflix thinks that my husband’s portable wi-fi is the “home” wi-fi network, so today when I tried to log into Netflix I was told I needed to sign up for the “vacation” 14 day use, because I am “not at home” (even though I am at home). We will be canceling our Netflix service at the end of the billing service. It is already more expensive than other platforms, and now we cannot both use it. This will be a useless expenditure for us. There’s no reason to keep delaying the inevitable.",1,False,Married couple cannot share account…,K4r3n Hotz
722,2024-04-05 11:53:01,"So disappointed in Netflix I have a regular account. Apparently just one TV can be used so I paid 699 for another TV which will not let me in. I've tried to get a hold of customer service throughout the whole night and morning nothing but frustration and I'm paying for it now actually an extra eight dollars for no reason amount of money that they are making would think they actually have customer service nothing but disappointment and this is from somebody who has worked closely with Netflix and other areas. Nothing but disappointment so sad that they got too big for the bridges overextended ourselves with making movies instead of quality keeping it cheap enough for people to keep on using it that's how I feel after being up all night problems, shooting with no help whatsoever paying through a nose",1,False,Just bad customer service,Bummed at N.F:(
723,2024-02-08 05:52:32,"Hello, this is a formal request to bring these shows back for another season:

Super Giant Robot Brothers, Dogs in Space, and Glitch Techs. 

Those are the shows at the top of my head that have been in a state of perpetual limbo for years now. And there are many more that were cancelled without a known or justifiable reason! Battle Kitty, The Hollow, City of Ghosts, Dead End: Paranormal Park. Some of these I’m not even 100% sure are cancelled! 

There’s then also this tendency to have series end on cliffhangers, and then just never get another season. I mainly watch animated shows, and it’s incredibly difficult to get into these wonderful shows when I have no idea if it will even get to the next season. Plus, some shows I wasn’t even advertised, I had to find out second hand.

So yeah. This is obviously more complex and is probably an industry wide thing, but this is what your getting into. Live action shows aren’t safe either, on every couple of live shows I watch I still fear that it won’t get another season. 

Almost every animated series and movie on their list is beautiful and moving and inspiring. But again, so hard to get into when I don’t know if the series will ever get a satisfying ending.",2,False,A Formal Request,a random aartist
724,2023-12-26 14:40:49,"I love Netflix. They have shows for everyone! I do agree with some people that they need a teen section bu they also get rid of so many shows. I had just started watching puss and boots a couple months ago. I loved it! Then Netflix had to get rid of it. I thought ""ok maybe it's for copywrite reasons or it didn't get good reviews"" but now this is becoming a trend. I'm a very big Swiftie and as som people know, Netflix has Miss Americana and the Reputation Stadium Tour. I was so grateful when I found out they had them. Then when I found out the Rep tour is leaving I was really upset. It had to of had good reviews! All the Swifties probably loves it like me. I still don't understand why Netflix gets rid of things. If anyone knows why I would love to hear. Overall Netflix is great.",3,False,Great but...,StrawberryShortcakeSlays
725,2023-06-25 13:56:56,I really really really wanted things better for Netflix because I LOVED the shows on there but since you don’t want to continue any of them it just makes me super MAD and upset because Lockwood and Co deserved to have another season so I can figure out what is behind that door. But anyways I am now trying my best to save up money so I can just start getting books from now on because at least the books have way more and I will get to read what I want to read also I think it’s quite stupid how you want more money and yet you make it so people stop using the app because you guys Don’t want  to continue anything. Don’t want to be rude but I give you 2 stars because of how you guys leave everything unfinished. Sadly I Can’t delete your app tho because my family still uses the little kid shows and cooking shows and stuff like that.,1,False,I’m just done with Netflix,Nicole Allen boggs
726,2021-10-03 16:16:45,"I love using Netflix to stream, but when I’m downloading shows to view on a plane flight or just want to watch something without internet connection, I’m sometimes downloading them with a very slow connection, be it at an airport or with a poor signal. Netflix goes about downloading shows and series by downloading all the episodes you’ve selected at the same time, making it take far too long to download your selection and, instead of getting a few episodes if you run out of time on internet, you get no episodes since they’re all trying to download at the same time.",4,False,"Infrastructure and selection are great, but downloads could use an upgrade",etzabo
727,2023-05-11 14:19:35,It is good however there are multiple glitches that make it difficult to watch. The first is how my tv and mobile device don’t connect with continue watching at all to the point where the shows won’t even appear I watched them so I would have to fast forward to the correct part which took forever. The other glitch is when I try to go into my account it just brings it to another and no matter how many times I try to enter my account it always brings me back to the other account. I’ve tried to deal with these glitches but I need them fixed very soon. Besides that I like Netflix a lot as it has many shows I enjoy watch.,4,False,Glitches,EvanBomb10
728,2021-07-17 02:44:03,"overall this is a very good app, but why did you take all of the good shows and movies off? i mean i was gonna watch a lot of the shows but now i cant because you took them off and i put them on my list, like why are you taking all of the goos Netflix shows/ movies off? i loved Netflix but now i have to go on different websites to go watch the same shows, and why do you guys have like a few seasons of one show on Netflix but on other websites there are a lot more? i mean overall you guys have a pretty great app but whats the point of taking shows off and then later putting them back on?",5,False,why did you do this,Sophiegio2
729,2021-04-18 16:09:52,"Ok I just want to say I am a huge fan of the Pokémon series. I want more Pokémon shows and movies. You get my favorite movie and show then you get rid out it and it’s only been there for like a year or two. The more you add the more I watch. I love the the movie Pokémon 3: The movie. It’s my favorite movie in the world. I only watched it one time and I was just getting to like Pokémon when I watched it. I’ve been wanting to watch it ever sense. I really hope you add more Pokémon shows and movies, or my favorite Pokémon movie would be fine. Please add some more Pokémon shows and movies, I am starting to run out of things to watch on Netflix.",5,False,Netflix should add mor Pokémon shows and movies,Leah1605
730,2021-02-20 04:09:58,"I loved watching hunter x hunter and attack on titan on Netflix I was very sad to have attack on titan leave now hunter x hunter is leaving I love both of those shows and I hate having them leave, if you can please add attack on titan back and keep hunter x hunter . If you could add these shows I will be very happy and use Netflix more often, my suggestions are cowboy bepbop, darling of the fRANXX, re:zero, my hero academia, haikyuu season 3 and 4, kimetsu no YABA movie, and yarchin B club, thank you for reading it means a lot, stay safe everyone.

I know this is my third time editing but keep jojo bizarre please I really like jojo and it’s one of my favorites, I don’t get why you guys are taking all of these good anime’s off but it’s making me super angry I may stop using Netflix out of anger, just please don’t take haikyuu of if you do I will delete this app from my phone and my tv.",2,False,Please keep hunter x hunter,hlm64
731,2018-06-20 04:12:47,"So today I decided to get my own Netflix account because my friend changed her password and I didn’t want to bother her anymore. So I asked my mom to wire the money to my iTunes wallet and so she did and with doing this I took on the free trail that was offer so I didn’t have to pay her every month. So everything was going right, but I wanted to make sure this month was free because I had a problem in the pass where I couldn’t do anything because of a billing problem with my iPad. Finally I went to my iTunes wallet where I previously had 14 dollars and some change but when I went back from subscribing to the free month it turns out it wasn’t free and took 11 dollars. PLEASE HELP!!! I really don’t have the money to pay the account every month and would really appreciate the free month that I singed up for and my money back.",2,False,They took my money for a free trail !! PLEASE HELP,tajthegoat
732,2018-05-15 12:52:30,"I’ve been a fan of Netflix for years and have been able to enjoy my content on my phone easily and comfortably. However a recent update to the app makes it so that the lineup of shows that I’m watching is in a drop down menus style, this makes it so much more difficult to get to the show that I want to continue watching, also if I want to watch a specific episode of said show I have to go and actually search for the show in order to be given more information and the option of picking another episode. It’s honestly ridiculous and time consuming and just tedious. I watch Netflix to relax after having a long day and this is frankly just annoying. I would be very happy if the app is switched back to its original format. Otherwise I’m afraid this would make me cancel my subscription. Please fix this, I don’t think this is an unreasonable request.",1,False,I love the content but hate the app update,Brenda_33
733,2018-03-01 11:13:59,"I used to love Netflix so much that I would suggest it to anyone who was not already subscribed to it. Recently things have changed and Netflix has decided to add explicit adult content to their streaming service. In fact, a large portion of the new Netflix originals are explicitly sexual or gory. They also have graphic, hardcore porn mingled in with the indie flicks. The parental controls are null and void when anyone can easily switch profiles to access the main adult profile without a password (Duh?). You have no way to filter or delete the graphic content that you are subjected to viewing on your suggestions lists, it's there all the time whether you care to see it or not. Enough is enough! We were loyal Netflix viewers for so many years due to their family friendly content, well I guess that's over with, Netflix seems to be all about earning itself a sleazier nickname. I just cancelled our Netflix.",1,False,"Parents, do your research...",BuhByeNetflix!!!!
734,2018-02-17 23:20:58,"So today I worked like 15 hours and the only thing on my mind was going home and watching my favorite movie pulp fiction. When I got home.. and took off my shoes and sat on my couch, finally I put on the tv and went to my list but I noticed it was missing so I thought this must be a mistake and searched it. It wasn’t a mistake. Then when I found out it was gone I decided to watch lost because it is afterall my favorite tv show. I didn’t realize the true meaning of the word lost until I saw too that my favorite show was also taken off Netflix and now I truely feel lost without it. Netflix if your reading please do something before my life gets any worse and people if your reading please send me and Netflix feedback. We need to stand up for what we believe in #bringbacklost2k18 #bringbackpulpfiction2k18",2,False,Disappointed and honestly just upset,Jen231435778097
735,2024-09-25 21:50:12,"Plan went from $11 Free of ads with Picture in Picture option which is much needed since I like to scroll in between apps & play games while watching. They stopped that plan and now the basic plan is $7 with ads. I’m thinking that’s not too bad… until I’m watching a show and tried to make the screen smaller on my phone so I can scroll on different apps while the show is still playing… I can’t! Finally figured out the issue. Picture in Picture isn’t available with plans with ads. $16 is the ad free plan Basic plan is $7 which use to be $11 ad free. The plan after that is $16…. So you have to pay $9 extra just to watch ad free to get Picture in Picture? Canceling subscription.. ridiculous. Disappointed. Not even upset about the ads, but no Picture in Picture? & $9+ just to be able to do it? I won’t miss y’all.",1,False,2024 Updates,Teara Moore
736,2023-12-10 05:25:40,"I hate how I can’t log into my account anymore in a different household! I mean it’s outrageous that you have to pay more for ads and now I can’t even watch Netflix at somebody else’s house! I mean, isn’t it as long as it’s me who is logging in and they know who I am. Shouldn’t they have a better system to tell whose phone it is that they’re logging into? The app is fine itself but the updates are not making anybody happy or satisfied. I want to watch the Queen’s gambit and I can’t even do that because it says on my TV “ your TV isn’t part of the household for this account” what if you’re using somebody else and you can’t buy for your own. Or is that the point of this? Is to get your own Netflix account instead of using somebody else’s because that just waste money…..",2,False,Household problems,gggdwdwhyueyiejffj
737,2023-07-19 07:12:59,Netflix I love watching your movies/tv shows but could you pleaseeeee add ti and tiny family hustle and ti and tiny friends and family hustle and add all episodes if you can please I love those shows and I love your app and it would be awesome if I can watch my favorite 2 shows on my favorite app!!! So pls take my suggestion and add those 2 shows to your app I’ll be so pleased and happy if that happens and I don’t mind if you have to take some stuff off to put those shows on there but plssssssssssss listen to me and add them for me because I’ll be very happy if you guys do that. That’s all I wanted to say bye;)👋🏾👋🏾👋🏾👋🏾👋🏾✌🏾✌🏾✌🏾 and thanks for reading! 👋🏾👋🏾👋🏾,5,False,PLS READ NOW,Olivia the queenn
738,2023-07-01 22:36:25,"In this review I will not talk about subscriptions, but all of the features on Netflix. First, as the title says, I LOVE your pride collection, queer, gay, and lesbian love+more! Saying I am in the lgbtqia+ community, this makes me happy 😊 Secondly, you can view the upcoming movie trailers by only pressing one button! No need to search for it or that, you already have it right there with a teaser, unless there is none 🤷🏽‍♀️ Also, you can view the most popular tv shows/movies in the same section! Easy to find what your friends have always been talking about! So that’s my review  

This is NOT A FAKE REVIEW Proof suhvsihvhoshvsisbohsvhivehijvubsuvsuvsuvsu",5,False,Features+Pride 🏳️‍🌈❤️ (pls read),Elie 235
739,2022-08-29 16:02:27,"I bought a Netflix subscription for my kids and could not be happier. I can give them kids users and I can have a separate user for my wife and me. My girls can watch a variety of movies and TV shows without combining into my sons’ accounts. Customer service is always kind. App has very few difficulties and so many options for closed captioning, volume and mode. So many options. I love being able to watch whatever I want whenever I want and wherever I want. My daughter was on a road trip to her friend’s quinceañera and could watch her favorite movie. Thank you for making my family happy Netflix.",5,False,Best Streaming Service EVER,FamLover100
740,2021-11-19 16:34:33,"so i love netflix i have it on my tv, ipad and phone and i find all the shows on there whether it be a netflix series/movie or a show/movie which isn’t made by netflix on there really nice to watch except some. I really wish you wouldn’t cancel really great shows/movies where some stupid show gets like 15 seasons or a stupid movie gets a sequel. The show i didn’t want cancelled specifically was ""One day at a time"" it was SUCH a good show! Also, try making like a teens section for 13-16 year olds which doesn’t have to hardcore sexual/making out scenes and it can be a bit violent with gore. Other than that i find netflix the best like movies and tv shows app!",4,False,amazing shows! but could use work..,Aayushi Unicorn💖
741,2022-07-31 19:11:27,"Ever since the proliferation of non-Netflix streaming services, streaming services in general seem to have been in a race to achieve the worst customer experience possible. Making in-demand shows and movies exclusive to only specific services (if not a single service), jacking up prices, running ads (for shows and movies available on the service or otherwise), removing the ability to take screenshots of content… it’s pretty bad. Why don’t Netflix and its competitors try to win over customers based on well-designed apps and websites, lack of bugs, things like that? Netflix is still the only streaming service I use, because I’m NOT buying into the reinvention of the cable bill via paying for multiple streaming services, but I’m not sure I’ll be using Netflix for much longer. Try harder, in a better direction",1,False,Streaming services are in a race to the bottom,Sitthetrot
742,2022-07-09 19:36:57,"These past few updates have been nothing but constant issues. I’ve had shows randomly say “Episodes(null)” after watching them. Then they’ll randomly come back. 

I’ll be watching shows or movies and then it’ll say “It seems like you’re using an unblocker or proxy. Please turn off any of these services and try again” meanwhile I’m on the same wifi I was on when I first started watching. I’m not using an unblocker or VPN, nothing like that. 

I wouldn’t care too much but for the service I’m paying for? Awful. And then there’s the fact that occasionally no matter how strong wifi or cellular connection I have, shows will randomly heavily drop in quality. All the way to 360p and it doesn’t matter what I do. Then they’ll come back up. Again, not a wifi issue. Fix your app if you’re gonna be charging what you do.",1,False,Completely Fed Up.,!Lightning wolf!
743,2021-05-10 07:46:04,"This is perfect if you want a VERY realistic fake-poison. It definitely does its job! But be careful, because it knocks you out for over a day. Take precautions if your friends, family, or fiancé are prone to rash decisions. Don’t make the mistakes I did. My fiancé killed himself cause he thought I was dead, and it was my fault. I should’ve read the warnings on the package....should’ve been more careful...should’ve made sure he knew I was still alive...should’ve never taken the fake-poison in the first place. 

Please, use this as a last resort. Be careful. 4 stars for the effectiveness, but -1 star cause you need to have better warnings on your page. Make sure people know the consequences of dangerous substances like these.",4,False,Works (too well),ace awareness
744,2020-07-26 00:31:42,"so I have loved Netflix ever since I was a little girl, But Netflix.... started to get boring... So when I saw a show called “The haunted house: the secret of the ghost ball” I got so excited, so I watched The Whole season and I loved it, so I was waiting for Netflix to add the next season.... but a year passed... so I thought you weren’t gonna add another season, SO I SEARCHED UP THE SEASON 2, and found out their are 4 seasons, AND MOVIES, but their in Loren so I couldn’t watch them, so then I thought.. WHY DOESN'T NETFLIX ADD THEM ALL (including the seasons, movies, and anything else from it) so yeah, Netflix creators, if your reading this, PLEASE do it, I WANT TO WATCH THEM, AND YOUR THE ONLY APP TO HAVE IT, SO PLEASE CAN YOU ADD THEM

2nd. I wish Netflix had a comment section, so if their is something you want to watch, or an issue, you can sent it to Netflix

3rd: I JUST WISH THAT YOU ADDED MORE ANIME (like the haunted house: secret of the ghost ball) and I also wish that you add stuff similar to that, for example, you already added miraculous and she-ra, so you could add more stuff like that!!!

4th: over all, netflix is an amazing app, BUT PLEASE READ THE SUGGESTIONS",4,False,Luv Netflix... but their are some thing that you should add,xxdragonlovergachaxx
745,2021-03-02 11:34:25,"Okay, Netflix is the best, and I enjoy watching my anime there and new things, but I hate that they keep some old movies people hate, don’t watch, or are already finished. They always take off animes for overrated shows and movies. Please, I beg you to keep Ouran High School host club. They haven’t made the 2nd season, and I believe Ouran high school host club is only available on Netflix. The fandom/ people who like the anime have been waiting almost 16 years for the 2nd season so imagine taking it away will hurt our feelings and souls even more. I recommend you keep it for at least another year or two. Some people would love for you too. Netflix is overall great!",5,False,Keep ouran high school host club!!,KEEP OHSHC
746,2020-11-02 21:41:55,"So first I want to say this is a amazing app. I can watch three of my favorite movies. You should get this app and if you don’t like it or have it, who the freak are you? I want you to get it because you will like it it’s so cool. You can watch any kind of movie but not all movies but the ones that are on Netflix are amazing! It’s full with scary funny and a lot of movies like that. There are series as well. Like stranger things we bare bears, and cool things like that! Since covid19 is happening you should watch Netflix at home there is The kissing booth and kissing booth part two and The sleepover! I love those movies and you would watch them on Netflix. Netflix is awsome always remember that!",5,False,Netflix is awsome,charlid'
747,2018-06-01 20:37:46,"First off I LOVE this app, it enables me to stream anything I want to. My only downside is that I hate how not everything is available for download for when you want to watch without losing data. I’m going to Washington DC for my graduation trip and it’s a 5 hour drive. My all time favorite TV show is Friends and I really wanna watch it on the coach bus but I can’t download it. There are also a bunch of other things I want to download so is it possible to make every title available for download before Tuesday? If not then can you please make at least Friends available? If not then that’s ok but my bottom line is please make Friends available for download before Tuesday if that’s possible. Thank you so much and I’m enjoying this app a ton!",4,False,NEED MORE DOWNLOADS,CaTa613
748,2019-05-30 21:28:01,To be fair I like Netflix but there could be something better in the future so I don’t know if it’s bad or good to watch Netflix and every show and again to be fair some of the shows like my babysitters a vampire that shouldn’t be in the kids section because I don’t want my parents yelling at me for watching a show or movie and that’s my opinion some parents let their kids watch those stuff and I can respect that but I’m just saying that in my opinion because again some kids like scary shows and I understand not to be mean and make Netflix take it off if kids like it I’m just saying it shouldn’t be in the kids section because of the monsters/vampires and I know that their just acting but it looks real to some people and some parents so I don’t want to cause any trouble.,3,False,No yes i don’t know,bubblesthe hronny
749,2022-08-13 15:31:15,I love Netflix I’ve watching it for almost my whole life it’s amazing and love all shows there 😍 but there is one small problem the Nickelodeon shows some have all the seasons like the ones that got canceled bc of a small problem like victorious and sam and cat and big time rush but some other like I Carly only have two seasons and not in the same order like I go to Japan is is at the end of season two but it was either I saved your life or I Psycho and there is only two seasons and there is way more than that I’ve waiting for the whole year the same thing with the thundermans but I can’t say the same thing with zoey 101 bc it was recently added.,4,False,it’s great but few minor problems,T O W E L A
750,2023-11-21 15:10:53,"As a long-time Premium UltraHD subscriber of Netflix, I'm deeply disappointed by the new household policy that has severely impacted my viewing experience. As someone who travels frequently for work, I rely on Netflix to provide me with entertainment and a sense of normalcy in different locations. Unfortunately, the recent changes have made this nearly impossible.

Despite paying for the highest-tier subscription, I am constantly faced with barriers when trying to access content away from my 'home' location. This not only undermines the value of the Premium UltraHD plan but also shows a lack of consideration for customers like myself who are often on the move due to professional commitments.

I understand the need for regulations to prevent misuse of services, but this one-size-fits-all approach is incredibly restrictive and unfair to legitimate users. It's disheartening to see a service I've supported for years become so inaccessible and user-unfriendly, especially for those of us who travel frequently.

I urge Netflix to reconsider this policy, particularly for premium members who pay a premium price expecting premium service, which undoubtedly should include the flexibility to use the service seamlessly across different locations.",1,False,Frustrating and Unaccommodating for Travelers,Clinghadabite
751,2023-06-10 15:00:24,"I received an email saying I had to update my payment information, so I did that. Then I had to change my password since I forgot it. I tried logging in afterwards and I got a message saying that it was the incorrect password. Tried it a few more times and nothing. So I changed it again with the same result. So I contacted customer service and said for security reasons they couldn’t help me that I had to make any changes on my own on the website because someone tried changing my password multiple times. I said, yes that was me. I did that. So now that’s why I’m contacting you for help. They kept repeating the same thing over and over again. They couldn’t do anything to help me that I had to handle it on my own. Yet they accepted my payment with no problem at all and now they’re denying me access to my own account.",1,False,Terrible Customer Service,allin4bigblue
752,2023-02-03 08:18:16,"Remember Blockbuster? Netflix, I think you’re next! :) This new policy is ridiculous, and you know it. You’re getting greedy, and it’s not a good look on y’all, AT ALL. You make tons of money a year, yet it’s just not enough, is it? My family has used Netflix since it was DVDs sent to the house, and we have loved it. But now, just because I’m in college and I can’t come home often, I can no longer be in my own Netflix account that is shared with my parents. My situation is just one of, probably, thousands. We pay for your service and have for years! We are consensually sharing our password within OUR FAMILY. Oops, wait, but my home isn’t mine anymore since I’m in school, right? At least according to Netflix’s definition. I hope you guys see how big of a mistake you’re making. I think this policy is going to decrease your profits!",1,False,Password Sharing Policy,xxx._.xxx
753,2022-12-05 05:30:47,"With Netflix it’s either you are in kids or way too mature content. When you are using a non-kids account you get exposed to bad shows and don’t have those shows filtered out. Then you have the kids account, and those shows aren’t interesting for teens. For example Bridgerton sounded like a good show, and it isn’t until you get into an episode you see the MA rating and it saying that it includes nudity. I have seen other reviews stating that Netflix needs to add a teen section where there are shows that are good but aren’t inappropriate. Personally, I think that having a teen section will put the risk of exposing kids/teens to bad content much lower, and will be a great way to enjoy shows without the inappropriate parts. There are good shows that don’t involve bad content, but they just need to be filtered into a different section.",1,False,Make a teen appropriate section,Emma Davis :)
754,2020-06-05 06:47:37,"Ok I love Netflix it’s just I really really really wish there was a teen or tween setting. Because I’m personally not allowed to watch rated R movies and shows. Another thing is I LOVE Fuller House and I am soooooooooooooooooooooooooooooooooo sad that Netflix is canceling it. I read about it so I could understand what was going on... and I still don’t quite get it. So, some of it was Aunt Becky’s fault is what it says and then another reason is views. So apparently the first and second seasons didn’t have many views. And then they started getting more views. And now it’s getting cancelled???? What!? It doesn’t make since yo me. But other than that I LOVE Netflix. And Netflix please read this and consider the teen/ tween setting, and possibly just maybe bring Fuller House back?🤞🏻",4,False,My opinion,horses_<3
755,2022-02-19 19:53:50,"Stop canceling shows that deserve second seasons, so many people fell in love with Julie and the Phantoms, Anne With an E, etc, just for you to cancel it? Then you make shows and movies that no one will watch, you’re wasting money on things like Tall Girl 2, He’s All That, Hype House, etc, people don’t care for those shows and movies because they don’t have any good plot, heck! He’s All That was a remake (An awful one at that, it was basically an hour long ad), Tall Girl 2 was just an unnecessary sequel (No one even liked the first one), and the Hype House? Really? No one cares about a bunch of teenagers living together. Now, with that being said, why did you stop trying? Why do you always make good shows and cancel them? Why do you only focus on the ones that everyone hates? Are you trying to lose money?",2,False,Why did you stop trying?,Gachalovergirl42
756,2020-12-26 05:26:52,"My family deleted our Netflix account last year after numerous areas of frustration. 

First, they ruined one of our favorite shows. What started out as a good fun family friendly show for the first two seasons suddenly got loaded with cursing and sexual jokes in season 3. We turned it off mid way through the first episode.

Second, it was becoming increasingly difficult to find any good movies that we even cared to watch. We would sometimes spend up to an hour or more just browsing through trying to find anything interesting.

Third, and this was the final deal breaker for us, was when they started releasing movies that directly attacked our Christian faith in how they portrayed Jesus.

We decided to return to Netflix just briefly for the holidays to enjoy a few of the Christmas movies and just in this short time, they have already removed one of the movies that made us want to reactivate our account and I have also been disgusted to see the amount of outright pornographic movies they have added. I actually look forward to deleting our account again at the end of the month.

If I were to say something positive though, the movie Klaus is really good! For a Netflix original, I was very impressed. I just wish more of your content was fun and clean like that.",1,False,Extremely frustrated & disgusted,nathanbgerman
757,2019-07-23 22:21:43,"I love the movie series species. They was on Netflix awhile ago but the then they got removed! I also really like piranha (3D and 3DD) which also we’re on Netflix previously. Among other films I would like these back please. And a quick tip: try to include a little wider variety of horror films; love ‘em and I’d like to see what other horror movies you can put on Netflix so I’ll be waiting for you to do that 😉😉other than that I LOVE😍😍😍😍 Netflix and am really enjoying watching movies on there. Definitely worth the money and I definitely recommend it to everyone out there whether your a movieholic like me or just trying to watch good movies for casual everyday entertainment!

Anonymous user who really recommends Netflix to everyone out there,",4,False,Bring these movies back PLEASE,udunnohooiam
758,2020-04-16 03:12:41,"Netflix can you please bring back all the old shows you used to have I miss them and everything that’s on netflix is not that interesting. Lots of people really really want y’all to bring the old shows and movies back like jessie, friends, clueless, mean girls, pretty little liars, 17 again and lots of great shows and movies. Recently there’s been people on Tiktok showing you how to get some back but if you do it that way the quality of the movies and shows are horrible and would rather have the movies and shows back. I am just asking because this whole quarantine thing has made me watch way more netflix and i really miss all the old shows and movies. Please Please just think about it I am begging you.          
                          
: sincerely your friend",3,False,please think about it 💗,vampire diares is my favee
759,2019-06-26 15:29:30,"I was reading some of these reviews and I have to say. I have NOOO clue what you guys are talking about! Netflix is one of the best streaming apps to date. No ads, great shows, and super good at recommending shows based on what you’ve already BINGED lol. 
As for the person who said their upset you guys don’t have any Disney, Disney’s making their own streaming app! If you want Disney, download that!
Other than that, it’s a great app that I truly enjoy. I like the fact that you guys let us download shows, and the fact that you don’t have 120 seconds worth of ads every 10 minutes. So please never give us ads, I think Netflix will definitely lose a lot of people at that point.",5,False,Love Netflix!,Dbkilo100
760,2018-06-16 18:45:56,"i’ve been watching netflix for a while now, and i enjoy it much. i have watched shows that i really liked and most of the stuff i watch is great. however, there is one thing that i don’t understand: why is my netflix glitching so much recently? i’m not sure if it’s my phone (as my things have been screwed up a lot on there), but everytime i click on the app to simply watch a show or movie, the loading symbol is on the screen and it says there is a network error. if it IS the app and not my phone, please fix it. i want to be able to watch the things i want to watch, but it’s all about whether or not the netflix team will fix this. i hope i can get back to my shows soon.",4,False,there’s something wrong??,anon 🌧
